DATA_INICIAL,DATA FINAL,REGIAO,ESTADO,PRODUTO,NÚMERO DE POSTOS PESQUISADOS,UNIDADE DE MEDIDA,PREÇO MÉDIO REVENDA,DESVIO PADRÃO REVENDA,PREÇO MÍNIMO REVENDA,PREÇO MÁXIMO REVENDA,MARGEM MÉDIA REVENDA,COEF DE VARIAÇÃO REVENDA,PREÇO MÉDIO DISTRIBUIÇÃO,DESVIO PADRÃO DISTRIBUIÇÃO,PREÇO MÍNIMO DISTRIBUIÇÃO,PREÇO MÁXIMO DISTRIBUIÇÃO,COEF DE VARIAÇÃO DISTRIBUIÇÃO,MES,ANO
18/02/2018,24/02/2018,NORTE,ACRE,ETANOL HIDRATADO,22,R$/l,3.638,0.03,3.59,3.7,0.37,0.008,3.268,0.054,3.1898,3.3499,0.017,2,2018
18/02/2018,24/02/2018,NORDESTE,ALAGOAS,ETANOL HIDRATADO,53,R$/l,3.401,0.138,3.15,3.894,0.33,0.041,3.071,0.215,2.3957,3.3357,0.07,2,2018
18/02/2018,24/02/2018,NORTE,AMAZONAS,ETANOL HIDRATADO,40,R$/l,3.405,0.182,3.29,3.95,0.272,0.053,3.133,0.089,2.85,3.2663,0.028,2,2018
18/02/2018,24/02/2018,NORDESTE,BAHIA,ETANOL HIDRATADO,325,R$/l,3.339,0.174,2.99,4.299,0.467,0.052,2.872,0.116,2.6168,3.404,0.04,2,2018
18/02/2018,24/02/2018,NORDESTE,CEARA,ETANOL HIDRATADO,200,R$/l,3.43,0.08,3.23,3.69,0.494,0.023,2.936,0.092,2.7569,3.1967,0.031,2,2018
18/02/2018,24/02/2018,CENTRO OESTE,DISTRITO FEDERAL,ETANOL HIDRATADO,37,R$/l,3.521,0.154,3.055,3.899,0.31,0.044,3.211,0.118,3.0168,3.3347,0.037,2,2018
18/02/2018,24/02/2018,SUDESTE,ESPIRITO SANTO,ETANOL HIDRATADO,62,R$/l,3.59,0.14,3.39,3.89,0.333,0.039,3.257,0.262,2.8442,3.4508,0.08,2,2018
18/02/2018,24/02/2018,CENTRO OESTE,GOIAS,ETANOL HIDRATADO,234,R$/l,2.942,0.147,2.78,3.493,0.342,0.05,2.6,0.236,2.3697,3.0996,0.091,2,2018
18/02/2018,24/02/2018,NORDESTE,MARANHAO,ETANOL HIDRATADO,42,R$/l,3.44,0.186,3.199,3.89,0.255,0.054,3.185,0.126,3.0588,3.3778,0.04,2,2018
18/02/2018,24/02/2018,CENTRO OESTE,MATO GROSSO,ETANOL HIDRATADO,155,R$/l,2.577,0.208,2.249,3.06,0.259,0.081,2.318,0.13,2.08,2.51,0.056,2,2018
18/02/2018,24/02/2018,CENTRO OESTE,MATO GROSSO DO SUL,ETANOL HIDRATADO,87,R$/l,3.37,0.13,3.229,3.699,0.303,0.039,3.067,0.044,2.9613,3.2349,0.014,2,2018
18/02/2018,24/02/2018,SUDESTE,MINAS GERAIS,ETANOL HIDRATADO,579,R$/l,3.185,0.155,2.794,3.799,0.357,0.049,2.828,0.172,2.329,3.2,0.061,2,2018
18/02/2018,24/02/2018,NORTE,PARA,ETANOL HIDRATADO,46,R$/l,3.643,0.271,3.24,4.45,0.36,0.074,3.283,0.127,3.15,3.514,0.039,2,2018
18/02/2018,24/02/2018,NORDESTE,PARAIBA,ETANOL HIDRATADO,57,R$/l,3.028,0.16,2.869,3.649,0.281,0.053,2.747,0.068,2.6304,2.8661,0.025,2,2018
18/02/2018,24/02/2018,SUL,PARANA,ETANOL HIDRATADO,373,R$/l,3.087,0.122,2.699,3.4,0.307,0.04,2.78,0.118,2.429,2.9979,0.042,2,2018
18/02/2018,24/02/2018,NORDESTE,PERNAMBUCO,ETANOL HIDRATADO,161,R$/l,3.112,0.192,2.899,3.999,0.32,0.062,2.792,0.103,2.3687,3.1892,0.037,2,2018
18/02/2018,24/02/2018,NORDESTE,PIAUI,ETANOL HIDRATADO,49,R$/l,3.406,0.073,3.289,3.65,0.344,0.021,3.062,0.056,2.9664,3.1349,0.018,2,2018
18/02/2018,24/02/2018,SUDESTE,RIO DE JANEIRO,ETANOL HIDRATADO,397,R$/l,3.721,0.206,3.09,4.259,0.42,0.055,3.301,0.148,2.9799,3.5277,0.045,2,2018
18/02/2018,24/02/2018,NORDESTE,RIO GRANDE DO NORTE,ETANOL HIDRATADO,59,R$/l,3.28,0.058,3.129,3.399,0.391,0.018,2.889,0.204,2.8167,3.3521,0.071,2,2018
18/02/2018,24/02/2018,SUL,RIO GRANDE DO SUL,ETANOL HIDRATADO,188,R$/l,4.01,0.218,3.498,4.739,0.377,0.054,3.633,0.209,2.7831,4.0069,0.058,2,2018
18/02/2018,24/02/2018,NORTE,RONDONIA,ETANOL HIDRATADO,35,R$/l,3.553,0.184,3.289,4.01,0.259,0.052,3.294,0,3.2943,3.2943,0,2,2018
18/02/2018,24/02/2018,NORTE,RORAIMA,ETANOL HIDRATADO,2,R$/l,3.545,0.078,3.49,3.6,0.371,0.022,3.174,0.007,3.1683,3.1789,0.002,2,2018
18/02/2018,24/02/2018,SUL,SANTA CATARINA,ETANOL HIDRATADO,160,R$/l,3.532,0.146,3.196,3.899,0.325,0.041,3.207,0.097,3.0934,3.4281,0.03,2,2018
18/02/2018,24/02/2018,SUDESTE,SAO PAULO,ETANOL HIDRATADO,1659,R$/l,2.886,0.142,2.469,3.599,0.326,0.049,2.56,0.093,2.1856,2.8739,0.036,2,2018
18/02/2018,24/02/2018,NORDESTE,SERGIPE,ETANOL HIDRATADO,32,R$/l,3.401,0.111,3.15,3.549,0.353,0.033,3.048,0.089,2.86,3.1838,0.029,2,2018
18/02/2018,24/02/2018,NORTE,TOCANTINS,ETANOL HIDRATADO,35,R$/l,3.61,0.117,3.39,3.859,0.378,0.032,3.232,0.14,2.95,3.3177,0.043,2,2018
18/02/2018,24/02/2018,NORTE,ACRE,ÓLEO DIESEL,34,R$/l,4.097,0.161,3.79,4.479,0.667,0.039,3.43,0.126,3.2576,3.6862,0.037,2,2018
18/02/2018,24/02/2018,NORDESTE,ALAGOAS,ÓLEO DIESEL,34,R$/l,3.43,0.091,3.26,3.599,0.319,0.027,3.111,0.104,2.9806,3.2967,0.033,2,2018
18/02/2018,24/02/2018,NORTE,AMAPA,ÓLEO DIESEL,22,R$/l,3.923,0.077,3.75,3.999,0.326,0.02,3.597,0.058,3.5387,3.7212,0.016,2,2018
18/02/2018,24/02/2018,NORTE,AMAZONAS,ÓLEO DIESEL,51,R$/l,3.425,0.212,3.29,3.98,0.283,0.062,3.142,0.086,2.91,3.2093,0.027,2,2018
18/02/2018,24/02/2018,NORDESTE,BAHIA,ÓLEO DIESEL,222,R$/l,3.333,0.142,3.09,3.91,0.337,0.043,2.996,0.091,2.83,3.3041,0.03,2,2018
18/02/2018,24/02/2018,NORDESTE,CEARA,ÓLEO DIESEL,67,R$/l,3.569,0.1,3.3,3.78,0.495,0.028,3.074,0.061,2.9768,3.178,0.02,2,2018
18/02/2018,24/02/2018,CENTRO OESTE,DISTRITO FEDERAL,ÓLEO DIESEL,17,R$/l,3.561,0.155,3.199,3.899,0.409,0.044,3.152,0.044,3.12,3.239,0.014,2,2018
18/02/2018,24/02/2018,SUDESTE,ESPIRITO SANTO,ÓLEO DIESEL,74,R$/l,3.364,0.159,2.99,4.25,0.413,0.047,2.951,0.082,2.835,3.1271,0.028,2,2018
18/02/2018,24/02/2018,CENTRO OESTE,GOIAS,ÓLEO DIESEL,168,R$/l,3.444,0.114,3.19,3.82,0.456,0.033,2.988,0.086,2.8569,3.1985,0.029,2,2018
18/02/2018,24/02/2018,NORDESTE,MARANHAO,ÓLEO DIESEL,67,R$/l,3.32,0.108,3.099,3.58,0.306,0.033,3.014,0.068,2.8513,3.15,0.023,2,2018
18/02/2018,24/02/2018,CENTRO OESTE,MATO GROSSO,ÓLEO DIESEL,91,R$/l,3.706,0.186,3.399,4.15,0.49,0.05,3.216,0.089,2.94,3.353,0.028,2,2018
18/02/2018,24/02/2018,CENTRO OESTE,MATO GROSSO DO SUL,ÓLEO DIESEL,53,R$/l,3.761,0.122,3.429,4.02,0.477,0.032,3.284,0.087,3.0204,3.3833,0.026,2,2018
18/02/2018,24/02/2018,SUDESTE,MINAS GERAIS,ÓLEO DIESEL,394,R$/l,3.473,0.124,3.188,3.909,0.399,0.036,3.074,0.081,2.861,3.2729,0.026,2,2018
18/02/2018,24/02/2018,NORTE,PARA,ÓLEO DIESEL,71,R$/l,3.585,0.194,3.197,4.13,0.497,0.054,3.088,0.123,2.881,3.345,0.04,2,2018
18/02/2018,24/02/2018,NORDESTE,PARAIBA,ÓLEO DIESEL,38,R$/l,3.316,0.11,3.099,3.56,0.295,0.033,3.021,0.046,2.9503,3.1126,0.015,2,2018
18/02/2018,24/02/2018,SUL,PARANA,ÓLEO DIESEL,226,R$/l,3.15,0.117,2.949,3.56,0.376,0.037,2.774,0.084,2.6244,3.0122,0.03,2,2018
18/02/2018,24/02/2018,NORDESTE,PERNAMBUCO,ÓLEO DIESEL,29,R$/l,3.32,0.098,3.19,3.56,0.246,0.03,3.074,0.135,2.9014,3.2479,0.044,2,2018
18/02/2018,24/02/2018,NORDESTE,PIAUI,ÓLEO DIESEL,41,R$/l,3.493,0.062,3.38,3.599,0.442,0.018,3.051,0.046,2.9704,3.1046,0.015,2,2018
18/02/2018,24/02/2018,SUDESTE,RIO DE JANEIRO,ÓLEO DIESEL,213,R$/l,3.534,0.141,3.259,3.899,0.487,0.04,3.047,0.092,2.8632,3.342,0.03,2,2018
18/02/2018,24/02/2018,NORDESTE,RIO GRANDE DO NORTE,ÓLEO DIESEL,47,R$/l,3.488,0.061,3.39,3.62,0.41,0.017,3.078,0.073,2.9753,3.194,0.024,2,2018
18/02/2018,24/02/2018,SUL,RIO GRANDE DO SUL,ÓLEO DIESEL,243,R$/l,3.314,0.136,3.049,3.699,0.517,0.041,2.797,0.092,2.54,3.0533,0.033,2,2018
18/02/2018,24/02/2018,NORTE,RONDONIA,ÓLEO DIESEL,68,R$/l,3.612,0.1,3.358,3.93,0.435,0.028,3.177,0.075,3.054,3.288,0.024,2,2018
18/02/2018,24/02/2018,NORTE,RORAIMA,ÓLEO DIESEL,12,R$/l,3.469,0.048,3.39,3.54,0.436,0.014,3.033,0.052,2.94,3.1316,0.017,2,2018
18/02/2018,24/02/2018,SUL,SANTA CATARINA,ÓLEO DIESEL,107,R$/l,3.259,0.122,3.018,3.599,0.443,0.037,2.816,0.114,2.615,3.0619,0.04,2,2018
18/02/2018,24/02/2018,SUDESTE,SAO PAULO,ÓLEO DIESEL,862,R$/l,3.263,0.13,2.97,4.109,0.401,0.04,2.862,0.102,2.49,3.2878,0.036,2,2018
18/02/2018,24/02/2018,NORDESTE,SERGIPE,ÓLEO DIESEL,21,R$/l,3.404,0.081,3.27,3.549,0.389,0.024,3.015,0.055,2.95,3.1065,0.018,2,2018
18/02/2018,24/02/2018,NORTE,TOCANTINS,ÓLEO DIESEL,30,R$/l,3.356,0.249,3.119,4.46,0.316,0.074,3.04,0.058,2.9494,3.13,0.019,2,2018
18/02/2018,24/02/2018,NORTE,ACRE,ÓLEO DIESEL S10,33,R$/l,4.289,0.131,3.89,4.499,0.648,0.031,3.641,0.161,3.3093,3.8048,0.044,2,2018
18/02/2018,24/02/2018,NORDESTE,ALAGOAS,ÓLEO DIESEL S10,45,R$/l,3.495,0.116,3.299,3.799,0.312,0.033,3.183,0.115,3.04,3.443,0.036,2,2018
18/02/2018,24/02/2018,NORTE,AMAPA,ÓLEO DIESEL S10,15,R$/l,4.394,0.122,4.29,4.6,0.353,0.028,4.041,0.085,3.9489,4.1305,0.021,2,2018
18/02/2018,24/02/2018,NORTE,AMAZONAS,ÓLEO DIESEL S10,50,R$/l,3.531,0.214,3.42,4.18,0.314,0.061,3.217,0.116,2.9,3.55,0.036,2,2018
18/02/2018,24/02/2018,NORDESTE,BAHIA,ÓLEO DIESEL S10,247,R$/l,3.451,0.18,3.029,4.418,0.373,0.052,3.078,0.106,2.89,3.3994,0.034,2,2018
18/02/2018,24/02/2018,NORDESTE,CEARA,ÓLEO DIESEL S10,207,R$/l,3.634,0.087,3.39,3.8,0.498,0.024,3.136,0.043,2.9358,3.205,0.014,2,2018
18/02/2018,24/02/2018,CENTRO OESTE,DISTRITO FEDERAL,ÓLEO DIESEL S10,37,R$/l,3.721,0.123,3.459,3.999,0.468,0.033,3.253,0.097,3.1365,3.4743,0.03,2,2018
18/02/2018,24/02/2018,SUDESTE,ESPIRITO SANTO,ÓLEO DIESEL S10,84,R$/l,3.468,0.151,3.09,4.35,0.448,0.044,3.02,0.082,2.805,3.2631,0.027,2,2018
18/02/2018,24/02/2018,CENTRO OESTE,GOIAS,ÓLEO DIESEL S10,134,R$/l,3.556,0.119,3.29,3.92,0.497,0.033,3.059,0.081,2.9589,3.24,0.026,2,2018
18/02/2018,24/02/2018,NORDESTE,MARANHAO,ÓLEO DIESEL S10,107,R$/l,3.34,0.104,3.15,3.65,0.25,0.031,3.09,0.084,2.935,3.3171,0.027,2,2018
18/02/2018,24/02/2018,CENTRO OESTE,MATO GROSSO,ÓLEO DIESEL S10,118,R$/l,3.792,0.18,3.439,4.19,0.492,0.047,3.3,0.094,2.99,3.4667,0.028,2,2018
18/02/2018,24/02/2018,CENTRO OESTE,MATO GROSSO DO SUL,ÓLEO DIESEL S10,70,R$/l,3.84,0.127,3.62,4.23,0.435,0.033,3.405,0.099,3.0703,3.737,0.029,2,2018
18/02/2018,24/02/2018,SUDESTE,MINAS GERAIS,ÓLEO DIESEL S10,418,R$/l,3.586,0.131,3.23,4.049,0.425,0.037,3.161,0.081,2.9242,3.3108,0.026,2,2018
18/02/2018,24/02/2018,NORTE,PARA,ÓLEO DIESEL S10,101,R$/l,3.693,0.209,3.2,4.28,0.51,0.057,3.183,0.106,2.9462,3.301,0.033,2,2018
18/02/2018,24/02/2018,NORDESTE,PARAIBA,ÓLEO DIESEL S10,45,R$/l,3.421,0.097,3.27,3.64,0.294,0.028,3.127,0.046,3.0382,3.222,0.015,2,2018
18/02/2018,24/02/2018,SUL,PARANA,ÓLEO DIESEL S10,280,R$/l,3.273,0.131,2.959,3.79,0.385,0.04,2.888,0.084,2.6729,3.11,0.029,2,2018
18/02/2018,24/02/2018,NORDESTE,PERNAMBUCO,ÓLEO DIESEL S10,169,R$/l,3.363,0.118,3.15,3.949,0.328,0.035,3.035,0.108,2.8829,3.5829,0.036,2,2018
18/02/2018,24/02/2018,NORDESTE,PIAUI,ÓLEO DIESEL S10,64,R$/l,3.575,0.074,3.37,3.799,0.466,0.021,3.109,0.033,3.058,3.1531,0.011,2,2018
18/02/2018,24/02/2018,SUDESTE,RIO DE JANEIRO,ÓLEO DIESEL S10,307,R$/l,3.699,0.165,3.199,4.349,0.527,0.045,3.172,0.113,2.91,3.5972,0.036,2,2018
18/02/2018,24/02/2018,NORDESTE,RIO GRANDE DO NORTE,ÓLEO DIESEL S10,53,R$/l,3.623,0.075,3.49,3.76,0.444,0.021,3.179,0.066,3.125,3.381,0.021,2,2018
18/02/2018,24/02/2018,SUL,RIO GRANDE DO SUL,ÓLEO DIESEL S10,296,R$/l,3.431,0.15,3.149,4.097,0.492,0.044,2.939,0.099,2.7334,3.187,0.034,2,2018
18/02/2018,24/02/2018,NORTE,RONDONIA,ÓLEO DIESEL S10,62,R$/l,3.701,0.092,3.489,4.03,0.444,0.025,3.257,0.082,3.1,3.3422,0.025,2,2018
18/02/2018,24/02/2018,NORTE,RORAIMA,ÓLEO DIESEL S10,12,R$/l,3.543,0.042,3.48,3.6,0.5,0.012,3.043,0.04,2.985,3.1058,0.013,2,2018
18/02/2018,24/02/2018,SUL,SANTA CATARINA,ÓLEO DIESEL S10,209,R$/l,3.349,0.139,2.979,3.799,0.446,0.042,2.903,0.106,2.66,3.17,0.037,2,2018
18/02/2018,24/02/2018,SUDESTE,SAO PAULO,ÓLEO DIESEL S10,1215,R$/l,3.414,0.147,2.979,4.299,0.434,0.043,2.98,0.109,2.59,3.4901,0.037,2,2018
18/02/2018,24/02/2018,NORDESTE,SERGIPE,ÓLEO DIESEL S10,40,R$/l,3.496,0.112,3.3,3.649,0.354,0.032,3.142,0.08,3.0211,3.329,0.025,2,2018
18/02/2018,24/02/2018,NORTE,TOCANTINS,ÓLEO DIESEL S10,45,R$/l,3.455,0.249,3.19,4.77,0.399,0.072,3.056,0.097,2.8467,3.1436,0.032,2,2018
18/02/2018,24/02/2018,NORTE,ACRE,GASOLINA COMUM,36,R$/l,4.792,0.121,4.59,5.15,0.726,0.025,4.066,0.082,3.9553,4.1958,0.02,2,2018
18/02/2018,24/02/2018,NORDESTE,ALAGOAS,GASOLINA COMUM,57,R$/l,4.323,0.099,4.098,4.499,0.597,0.023,3.726,0.082,3.54,3.9054,0.022,2,2018
18/02/2018,24/02/2018,NORTE,AMAPA,GASOLINA COMUM,24,R$/l,3.97,0.116,3.83,4.19,0.337,0.029,3.633,0.17,3.1692,3.7345,0.047,2,2018
18/02/2018,24/02/2018,NORTE,AMAZONAS,GASOLINA COMUM,71,R$/l,4.313,0.276,4,4.95,0.609,0.064,3.704,0.106,3.4611,3.95,0.029,2,2018
18/02/2018,24/02/2018,NORDESTE,BAHIA,GASOLINA COMUM,335,R$/l,4.311,0.161,3.649,4.966,0.679,0.037,3.632,0.091,3.46,3.9252,0.025,2,2018
18/02/2018,24/02/2018,NORDESTE,CEARA,GASOLINA COMUM,216,R$/l,4.177,0.196,3.95,4.69,0.477,0.047,3.7,0.05,3.5896,3.859,0.014,2,2018
18/02/2018,24/02/2018,CENTRO OESTE,DISTRITO FEDERAL,GASOLINA COMUM,47,R$/l,4.257,0.071,4.099,4.449,0.392,0.017,3.865,0.053,3.7887,4.0066,0.014,2,2018
18/02/2018,24/02/2018,SUDESTE,ESPIRITO SANTO,GASOLINA COMUM,117,R$/l,4.066,0.186,3.85,4.49,0.396,0.046,3.67,0.059,3.594,3.8071,0.016,2,2018
18/02/2018,24/02/2018,CENTRO OESTE,GOIAS,GASOLINA COMUM,228,R$/l,4.384,0.132,4.08,4.86,0.529,0.03,3.855,0.049,3.7256,4.0106,0.013,2,2018
18/02/2018,24/02/2018,NORDESTE,MARANHAO,GASOLINA COMUM,122,R$/l,3.864,0.184,3.599,4.36,0.392,0.048,3.472,0.096,3.2166,3.64,0.028,2,2018
18/02/2018,24/02/2018,CENTRO OESTE,MATO GROSSO,GASOLINA COMUM,155,R$/l,4.23,0.202,3.859,4.88,0.524,0.048,3.706,0.096,3.54,3.94,0.026,2,2018
18/02/2018,24/02/2018,CENTRO OESTE,MATO GROSSO DO SUL,GASOLINA COMUM,87,R$/l,4.176,0.157,3.99,4.697,0.358,0.038,3.818,0.085,3.5604,3.9573,0.022,2,2018
18/02/2018,24/02/2018,SUDESTE,MINAS GERAIS,GASOLINA COMUM,581,R$/l,4.431,0.158,3.899,5.009,0.403,0.036,4.028,0.092,3.7205,4.3984,0.023,2,2018
18/02/2018,24/02/2018,NORTE,PARA,GASOLINA COMUM,106,R$/l,4.263,0.302,3.799,5.05,0.53,0.071,3.733,0.123,3.5507,4.088,0.033,2,2018
18/02/2018,24/02/2018,NORDESTE,PARAIBA,GASOLINA COMUM,60,R$/l,3.981,0.097,3.89,4.399,0.378,0.024,3.603,0.036,3.5282,3.6667,0.01,2,2018
18/02/2018,24/02/2018,SUL,PARANA,GASOLINA COMUM,371,R$/l,4.113,0.162,3.699,4.529,0.386,0.039,3.727,0.076,3.5739,3.9581,0.02,2,2018
18/02/2018,24/02/2018,NORDESTE,PERNAMBUCO,GASOLINA COMUM,186,R$/l,4.117,0.2,3.839,4.599,0.456,0.049,3.661,0.144,3.495,4.1945,0.039,2,2018
18/02/2018,24/02/2018,NORDESTE,PIAUI,GASOLINA COMUM,68,R$/l,4.128,0.123,3.979,4.459,0.339,0.03,3.789,0.042,3.694,3.8389,0.011,2,2018
18/02/2018,24/02/2018,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,411,R$/l,4.703,0.17,4.299,5.199,0.562,0.036,4.141,0.11,3.8456,4.3553,0.027,2,2018
18/02/2018,24/02/2018,NORDESTE,RIO GRANDE DO NORTE,GASOLINA COMUM,62,R$/l,4.17,0.066,3.99,4.29,0.436,0.016,3.734,0.085,3.56,3.9785,0.023,2,2018
18/02/2018,24/02/2018,SUL,RIO GRANDE DO SUL,GASOLINA COMUM,364,R$/l,4.349,0.192,3.799,4.88,0.457,0.044,3.892,0.083,3.659,4.0622,0.021,2,2018
18/02/2018,24/02/2018,NORTE,RONDONIA,GASOLINA COMUM,71,R$/l,4.337,0.13,4.13,4.67,0.558,0.03,3.779,0.055,3.684,3.88,0.015,2,2018
18/02/2018,24/02/2018,NORTE,RORAIMA,GASOLINA COMUM,13,R$/l,4.074,0.023,4.05,4.1,0.497,0.006,3.577,0.038,3.525,3.6375,0.011,2,2018
18/02/2018,24/02/2018,SUL,SANTA CATARINA,GASOLINA COMUM,252,R$/l,3.959,0.149,3.69,4.399,0.402,0.038,3.557,0.085,3.35,3.7379,0.024,2,2018
18/02/2018,24/02/2018,SUDESTE,SAO PAULO,GASOLINA COMUM,1637,R$/l,4.008,0.161,3.559,4.899,0.445,0.04,3.563,0.097,2.99,3.891,0.027,2,2018
18/02/2018,24/02/2018,NORDESTE,SERGIPE,GASOLINA COMUM,40,R$/l,4.144,0.105,3.97,4.432,0.411,0.025,3.733,0.043,3.63,3.82,0.012,2,2018
18/02/2018,24/02/2018,NORTE,TOCANTINS,GASOLINA COMUM,46,R$/l,4.409,0.108,3.999,4.7,0.582,0.024,3.827,0.092,3.6998,3.9497,0.024,2,2018
18/02/2018,24/02/2018,NORTE,ACRE,GLP,27,R$/13Kg,77.738,2.172,73,82,11.549,0.028,66.189,1.613,62.5,67.27,0.024,2,2018
18/02/2018,24/02/2018,NORDESTE,ALAGOAS,GLP,26,R$/13Kg,63.965,3.352,60,75,16.982,0.052,46.983,4.21,41.55,52,0.09,2,2018
18/02/2018,24/02/2018,NORTE,AMAPA,GLP,16,R$/13Kg,73.951,4.458,65,76,23.43,0.06,50.521,6.36,47,61,0.126,2,2018
18/02/2018,24/02/2018,NORTE,AMAZONAS,GLP,55,R$/13Kg,71.539,5.95,63,85,12.332,0.083,59.207,1.622,57.25,61.13,0.027,2,2018
18/02/2018,24/02/2018,NORDESTE,BAHIA,GLP,202,R$/13Kg,57.965,7.094,47,80,13.643,0.122,44.322,4.225,38,60,0.095,2,2018
18/02/2018,24/02/2018,NORDESTE,CEARA,GLP,131,R$/13Kg,66.647,4.781,55,75,27.135,0.072,39.512,5.094,31.95,52.81,0.129,2,2018
18/02/2018,24/02/2018,CENTRO OESTE,DISTRITO FEDERAL,GLP,42,R$/13Kg,69.381,5.687,60,90,21.164,0.082,48.217,1.564,47.08,50,0.032,2,2018
18/02/2018,24/02/2018,SUDESTE,ESPIRITO SANTO,GLP,115,R$/13Kg,62.537,3.439,57,75,17.758,0.055,44.779,2.467,42.5,56.99,0.055,2,2018
18/02/2018,24/02/2018,CENTRO OESTE,GOIAS,GLP,211,R$/13Kg,72.538,3.797,65,85,13.275,0.052,59.263,3.404,53.3,69.65,0.057,2,2018
18/02/2018,24/02/2018,NORDESTE,MARANHAO,GLP,68,R$/13Kg,69.898,7.272,55,90,14.295,0.104,55.603,7.316,38.9,65.19,0.132,2,2018
18/02/2018,24/02/2018,CENTRO OESTE,MATO GROSSO,GLP,95,R$/13Kg,94.036,6.701,75,120,17.5,0.071,76.536,10.766,61.14,94.5,0.141,2,2018
18/02/2018,24/02/2018,CENTRO OESTE,MATO GROSSO DO SUL,GLP,114,R$/13Kg,73.427,6.587,58,90,19.883,0.09,53.544,1.695,49.29,60,0.032,2,2018
18/02/2018,24/02/2018,SUDESTE,MINAS GERAIS,GLP,507,R$/13Kg,68.911,5.917,55,90,16.619,0.086,52.292,4.839,40.9,69.5,0.093,2,2018
18/02/2018,24/02/2018,NORTE,PARA,GLP,157,R$/13Kg,71.922,9.563,58,98,12.508,0.133,59.414,6.823,44.5,72.32,0.115,2,2018
18/02/2018,24/02/2018,NORDESTE,PARAIBA,GLP,55,R$/13Kg,64.268,3.367,60,75,11.57,0.052,52.698,4.871,43.65,60,0.092,2,2018
18/02/2018,24/02/2018,SUL,PARANA,GLP,404,R$/13Kg,68.684,6.656,50,88,18.724,0.097,49.96,5.48,37.97,63.3,0.11,2,2018
18/02/2018,24/02/2018,NORDESTE,PERNAMBUCO,GLP,162,R$/13Kg,62.284,4.441,53,75,17.799,0.071,44.485,4.266,36,55,0.096,2,2018
18/02/2018,24/02/2018,NORDESTE,PIAUI,GLP,35,R$/13Kg,66.378,7.896,60,83,13.498,0.119,52.88,9.216,44.58,67,0.174,2,2018
18/02/2018,24/02/2018,SUDESTE,RIO DE JANEIRO,GLP,217,R$/13Kg,63.374,6.715,49.9,80,15.366,0.106,48.008,4.719,38.99,60,0.098,2,2018
18/02/2018,24/02/2018,NORDESTE,RIO GRANDE DO NORTE,GLP,42,R$/13Kg,63.723,4.592,55,75,24.636,0.072,39.087,5.454,34.99,55.15,0.14,2,2018
18/02/2018,24/02/2018,SUL,RIO GRANDE DO SUL,GLP,375,R$/13Kg,67.734,6.567,50,85,19.477,0.097,48.257,7.612,33.06,70,0.158,2,2018
18/02/2018,24/02/2018,NORTE,RONDONIA,GLP,57,R$/13Kg,77.842,7.088,65,91,15.404,0.091,62.438,3.883,58.45,76,0.062,2,2018
18/02/2018,24/02/2018,NORTE,RORAIMA,GLP,24,R$/13Kg,79.833,1.007,78,82,12.963,0.013,66.87,0,66.87,66.87,0,2,2018
18/02/2018,24/02/2018,SUL,SANTA CATARINA,GLP,100,R$/13Kg,67.925,5.455,60,80,19.922,0.08,48.003,6.881,38.74,63.85,0.143,2,2018
18/02/2018,24/02/2018,SUDESTE,SAO PAULO,GLP,1014,R$/13Kg,65.345,6.302,48,85,17.007,0.096,48.338,5.176,34.4,73.37,0.107,2,2018
18/02/2018,24/02/2018,NORDESTE,SERGIPE,GLP,26,R$/13Kg,77.868,5.391,70,90,20.036,0.069,57.832,4.824,52.48,64,0.083,2,2018
18/02/2018,24/02/2018,NORTE,TOCANTINS,GLP,86,R$/13Kg,86.124,4.104,80,95,23.627,0.048,62.497,6.912,53.42,75.7,0.111,2,2018
18/02/2018,24/02/2018,NORDESTE,ALAGOAS,GNV,5,R$/m3,2.734,0.07,2.73,2.89,0.543,0.026,2.191,0,2.1905,2.1905,0,2,2018
18/02/2018,24/02/2018,NORTE,AMAZONAS,GNV,2,R$/m3,2.95,0,2.95,2.95,0.544,0,2.406,0.072,2.355,2.4572,0.03,2,2018
18/02/2018,24/02/2018,NORDESTE,BAHIA,GNV,19,R$/m3,2.438,0.097,2.32,2.65,0.742,0.04,1.696,0.187,1.474,1.9672,0.11,2,2018
18/02/2018,24/02/2018,NORDESTE,CEARA,GNV,17,R$/m3,2.922,0.056,2.799,2.999,0.957,0.019,1.965,0,1.965,1.965,0,2,2018
18/02/2018,24/02/2018,SUDESTE,ESPIRITO SANTO,GNV,13,R$/m3,2.391,0.166,2.379,2.99,,0.069,,,,,,2,2018
18/02/2018,24/02/2018,CENTRO OESTE,MATO GROSSO,GNV,2,R$/m3,2.699,0,2.699,2.699,,0,,,,,,2,2018
18/02/2018,24/02/2018,CENTRO OESTE,MATO GROSSO DO SUL,GNV,3,R$/m3,2.63,0.145,2.399,2.659,0.697,0.055,1.933,0,1.9326,1.9326,0,2,2018
18/02/2018,24/02/2018,SUDESTE,MINAS GERAIS,GNV,7,R$/m3,2.737,0.159,2.479,2.899,0.974,0.058,1.763,0,1.7628,1.7628,0,2,2018
